Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 436 | loss:0.37464818358421326 lr:1.1831452032772498e-05 gpu_resources:16806450176
Step 436 | loss:0.6411187648773193 lr:1.1831452032772498e-05 gpu_resources:16759691264
Step 436 | loss:0.4300783574581146 lr:1.1831452032772498e-05 gpu_resources:16803273728
Step 436 | loss:0.41626977920532227 lr:1.1831452032772498e-05 gpu_resources:16688558592
Step 436 | loss:0.4590088725090027 lr:1.1831452032772498e-05 gpu_resources:16746317824
Step 436 | loss:0.36478495597839355 lr:1.1831452032772498e-05 gpu_resources:16559525376
Step 436 | loss:0.3988788425922394 lr:1.1831452032772498e-05 gpu_resources:16805571584
Step 436 | loss:0.4010734260082245 lr:1.1831452032772498e-05 gpu_resources:16545508864
Step 436 | loss:0.4536444842815399 lr:1.1831452032772498e-05 gpu_resources:16794082304
Step 436 | loss:0.36114200949668884 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.4329453110694885 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.4840778112411499 lr:1.1831452032772498e-05 gpu_resources:16786828288
Step 436 | loss:0.37432312965393066 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.17618556320667267 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.6773841977119446 lr:1.1831452032772498e-05 gpu_resources:16759691264
Step 436 | loss:0.6840475797653198 lr:1.1831452032772498e-05 gpu_resources:16586700288
Step 436 | loss:0.2584036588668823 lr:1.1831452032772498e-05 gpu_resources:16831241216
Step 436 | loss:0.4931315779685974 lr:1.1831452032772498e-05 gpu_resources:16778767360
Step 436 | loss:0.6126725077629089 lr:1.1831452032772498e-05 gpu_resources:16839842816
Step 436 | loss:0.3459795415401459 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.563450813293457 lr:1.1831452032772498e-05 gpu_resources:16796380160
Step 436 | loss:0.7116000056266785 lr:1.1831452032772498e-05 gpu_resources:16725684224
Step 436 | loss:0.42108431458473206 lr:1.1831452032772498e-05 gpu_resources:16734582784
Step 436 | loss:0.6170125603675842 lr:1.1831452032772498e-05 gpu_resources:16791784448
Step 436 | loss:0.73427414894104 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.34671226143836975 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.239646315574646 lr:1.1831452032772498e-05 gpu_resources:16789142528
Step 436 | loss:0.6025201082229614 lr:1.1831452032772498e-05 gpu_resources:16769952768
Step 436 | loss:0.37762489914894104 lr:1.1831452032772498e-05 gpu_resources:16740108288
Step 436 | loss:0.4022192358970642 lr:1.1831452032772498e-05 gpu_resources:16697751552
Step 436 | loss:0.47765034437179565 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.4636895954608917 lr:1.1831452032772498e-05 gpu_resources:16835636224
Step 436 | loss:0.2780376374721527 lr:1.1831452032772498e-05 gpu_resources:16746317824
Step 436 | loss:0.304955393075943 lr:1.1831452032772498e-05 gpu_resources:16689230336
Step 436 | loss:0.42254453897476196 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.4160172939300537 lr:1.1831452032772498e-05 gpu_resources:16600416768
Step 436 | loss:0.4437735378742218 lr:1.1831452032772498e-05 gpu_resources:16739399680
Step 436 | loss:0.4220147430896759 lr:1.1831452032772498e-05 gpu_resources:16552205824
Step 436 | loss:0.35170239210128784 lr:1.1831452032772498e-05 gpu_resources:16778767360
Step 436 | loss:0.49569225311279297 lr:1.1831452032772498e-05 gpu_resources:16632963584
Step 436 | loss:0.4556206166744232 lr:1.1831452032772498e-05 gpu_resources:16589979648
Step 436 | loss:0.3597879409790039 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.40320324897766113 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.3755874037742615 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.3911588788032532 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.5540969371795654 lr:1.1831452032772498e-05 gpu_resources:16765848064
Step 436 | loss:0.40276214480400085 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.42135757207870483 lr:1.1831452032772498e-05 gpu_resources:16825893888
Step 436 | loss:0.609031617641449 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.3125351071357727 lr:1.1831452032772498e-05 gpu_resources:16669221376
Step 436 | loss:0.4660552442073822 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.28629106283187866 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.35463327169418335 lr:1.1831452032772498e-05 gpu_resources:16705595392
Step 436 | loss:0.3464678227901459 lr:1.1831452032772498e-05 gpu_resources:16838855680
Step 436 | loss:0.16800513863563538 lr:1.1831452032772498e-05 gpu_resources:16702347264
Step 437 | loss:0.4724556505680084 lr:1.1359591795200619e-05 gpu_resources:16727767040
Step 437 | loss:0.3824898600578308 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5879790782928467 lr:1.1359591795200619e-05 gpu_resources:16597807616
Step 437 | loss:0.40088775753974915 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.2857956886291504 lr:1.1359591795200619e-05 gpu_resources:16800975872
Step 437 | loss:0.583777904510498 lr:1.1359591795200619e-05 gpu_resources:16838996992
Step 437 | loss:0.4733019769191742 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5725149512290955 lr:1.1359591795200619e-05 gpu_resources:16807869440
Step 437 | loss:0.6324626207351685 lr:1.1359591795200619e-05 gpu_resources:16771677184
Step 437 | loss:0.24855731427669525 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5234894156455994 lr:1.1359591795200619e-05 gpu_resources:16803273728
Step 437 | loss:0.44797244668006897 lr:1.1359591795200619e-05 gpu_resources:16751339520
Step 437 | loss:0.5276851058006287 lr:1.1359591795200619e-05 gpu_resources:16839572480
Step 437 | loss:0.6070454716682434 lr:1.1359591795200619e-05 gpu_resources:16714426368
Step 437 | loss:0.5711234211921692 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.2293904572725296 lr:1.1359591795200619e-05 gpu_resources:16618680832
Step 437 | loss:0.5648515820503235 lr:1.1359591795200619e-05 gpu_resources:16839562240
Step 437 | loss:0.33895161747932434 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.42554643750190735 lr:1.1359591795200619e-05 gpu_resources:16734582784
Step 437 | loss:0.32354289293289185 lr:1.1359591795200619e-05 gpu_resources:16741623808
Step 437 | loss:0.40880075097084045 lr:1.1359591795200619e-05 gpu_resources:16800975872
Step 437 | loss:0.46252700686454773 lr:1.1359591795200619e-05 gpu_resources:16711997440
Step 437 | loss:0.4721605181694031 lr:1.1359591795200619e-05 gpu_resources:16710486016
Step 437 | loss:0.3624998927116394 lr:1.1359591795200619e-05 gpu_resources:16688558592
Step 437 | loss:0.5361028909683228 lr:1.1359591795200619e-05 gpu_resources:16635142656
Step 437 | loss:0.5811221599578857 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.36854782700538635 lr:1.1359591795200619e-05 gpu_resources:16720730112
Step 437 | loss:0.42672887444496155 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.2982126772403717 lr:1.1359591795200619e-05 gpu_resources:16666681856
Step 437 | loss:0.632723331451416 lr:1.1359591795200619e-05 gpu_resources:16769952768
Step 437 | loss:0.38176998496055603 lr:1.1359591795200619e-05 gpu_resources:16765471232
Step 437 | loss:0.4073212444782257 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.3941919207572937 lr:1.1359591795200619e-05 gpu_resources:16723027968
Step 437 | loss:0.5513687133789062 lr:1.1359591795200619e-05 gpu_resources:16653160960
Step 437 | loss:0.35376131534576416 lr:1.1359591795200619e-05 gpu_resources:16698685440
Step 437 | loss:0.24327418208122253 lr:1.1359591795200619e-05 gpu_resources:16814763008
Step 437 | loss:0.5374396443367004 lr:1.1359591795200619e-05 gpu_resources:16814763008
Step 437 | loss:0.23185977339744568 lr:1.1359591795200619e-05 gpu_resources:16776403968
Step 437 | loss:0.3373049795627594 lr:1.1359591795200619e-05 gpu_resources:16794082304
Step 437 | loss:0.37559375166893005 lr:1.1359591795200619e-05 gpu_resources:16648434176
Step 437 | loss:0.34706932306289673 lr:1.1359591795200619e-05 gpu_resources:16591482880
Step 437 | loss:0.3934466242790222 lr:1.1359591795200619e-05 gpu_resources:16543145472
Step 437 | loss:0.4039389193058014 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5667068958282471 lr:1.1359591795200619e-05 gpu_resources:16743970816
Step 437 | loss:0.28498879075050354 lr:1.1359591795200619e-05 gpu_resources:16640944640
Step 437 | loss:0.4527282118797302 lr:1.1359591795200619e-05 gpu_resources:16644086272
Step 437 | loss:0.3938460946083069 lr:1.1359591795200619e-05 gpu_resources:16831634432
Step 437 | loss:0.3092956244945526 lr:1.1359591795200619e-05 gpu_resources:16757639168
Step 437 | loss:0.38042885065078735 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.33988603949546814 lr:1.1359591795200619e-05 gpu_resources:16798678016
Step 437 | loss:0.8027310967445374 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.46918776631355286 lr:1.1359591795200619e-05 gpu_resources:16765848064
Step 437 | loss:0.2914351522922516 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5293636918067932 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5484596490859985 lr:1.1359591795200619e-05 gpu_resources:16838855680
Step 437 | loss:0.5046919584274292 lr:1.1359591795200619e-05 gpu_resources:16727623680
Step 437 | loss:0.6629091501235962 lr:1.1359591795200619e-05 gpu_resources:16705595392
Step 437 | loss:0.3179394006729126 lr:1.1359591795200619e-05 gpu_resources:16833420288
Step 437 | loss:0.5029809474945068 lr:1.1359591795200619e-05 gpu_resources:16648434176
Step 437 | loss:0.34929946064949036 lr:1.1359591795200619e-05 gpu_resources:16791784448
Step 437 | loss:0.5423141121864319 lr:1.1359591795200619e-05 gpu_resources:16702347264
Step 437 | loss:0.5080366134643555 lr:1.1359591795200619e-05 gpu_resources:16833420288
Step 437 | loss:0.32666486501693726 lr:1.1359591795200619e-05 gpu_resources:16720730112
Step 437 | loss:0.537672221660614 lr:1.1359591795200619e-05 gpu_resources:16814763008
Step 438 | loss:0.43660423159599304 lr:1.0896962917996243e-05 gpu_resources:16832039936
Step 438 | loss:0.4295847713947296 lr:1.0896962917996243e-05 gpu_resources:16637686272
Step 438 | loss:0.39282700419425964 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.4605335295200348 lr:1.0896962917996243e-05 gpu_resources:16491825152
Step 438 | loss:0.6524417400360107 lr:1.0896962917996243e-05 gpu_resources:16632599040
Step 438 | loss:0.32895535230636597 lr:1.0896962917996243e-05 gpu_resources:16732235776
Step 438 | loss:0.24695925414562225 lr:1.0896962917996243e-05 gpu_resources:16669221376
Step 438 | loss:0.48913443088531494 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.5371828675270081 lr:1.0896962917996243e-05 gpu_resources:16817060864
Step 438 | loss:0.46152275800704956 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.4710787534713745 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.382016122341156 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.40757009387016296 lr:1.0896962917996243e-05 gpu_resources:16716396544
Step 438 | loss:0.368296355009079 lr:1.0896962917996243e-05 gpu_resources:16736929792
Step 438 | loss:0.4330633878707886 lr:1.0896962917996243e-05 gpu_resources:16800975872
Step 438 | loss:0.4239617884159088 lr:1.0896962917996243e-05 gpu_resources:16838996992
Step 438 | loss:0.3954850733280182 lr:1.0896962917996243e-05 gpu_resources:16729921536
Step 438 | loss:0.345894455909729 lr:1.0896962917996243e-05 gpu_resources:16763795456
Step 438 | loss:0.387803316116333 lr:1.0896962917996243e-05 gpu_resources:16815526912
Step 438 | loss:0.3918573558330536 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.40170183777809143 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.4290148913860321 lr:1.0896962917996243e-05 gpu_resources:16613593600
Step 438 | loss:0.26933929324150085 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.3253813087940216 lr:1.0896962917996243e-05 gpu_resources:16743970816
Step 438 | loss:0.48696425557136536 lr:1.0896962917996243e-05 gpu_resources:16736929792
Step 438 | loss:0.43555718660354614 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.510414719581604 lr:1.0896962917996243e-05 gpu_resources:16817060864
Step 438 | loss:0.40245312452316284 lr:1.0896962917996243e-05 gpu_resources:16720730112
Step 438 | loss:0.334857314825058 lr:1.0896962917996243e-05 gpu_resources:16637686272
Step 438 | loss:0.424383282661438 lr:1.0896962917996243e-05 gpu_resources:16621289984
Step 438 | loss:0.3827224671840668 lr:1.0896962917996243e-05 gpu_resources:16831634432
Step 438 | loss:0.7536494731903076 lr:1.0896962917996243e-05 gpu_resources:16791784448
Step 438 | loss:0.3194302022457123 lr:1.0896962917996243e-05 gpu_resources:16646777344
Step 438 | loss:0.3526599407196045 lr:1.0896962917996243e-05 gpu_resources:16781130752
Step 438 | loss:0.4038444459438324 lr:1.0896962917996243e-05 gpu_resources:16769870848
Step 438 | loss:0.4563528597354889 lr:1.0896962917996243e-05 gpu_resources:16805571584
Step 438 | loss:0.42611584067344666 lr:1.0896962917996243e-05 gpu_resources:16723027968
Step 438 | loss:0.5884367227554321 lr:1.0896962917996243e-05 gpu_resources:16559525376
Step 438 | loss:0.8068336844444275 lr:1.0896962917996243e-05 gpu_resources:16781130752
Step 438 | loss:0.35146766901016235 lr:1.0896962917996243e-05 gpu_resources:16787188736
Step 438 | loss:0.4986734688282013 lr:1.0896962917996243e-05 gpu_resources:16789486592
Step 438 | loss:0.3012663722038269 lr:1.0896962917996243e-05 gpu_resources:16838855680
Step 438 | loss:0.30601078271865845 lr:1.0896962917996243e-05 gpu_resources:16532577792
Step 438 | loss:0.3478356897830963 lr:1.0896962917996243e-05 gpu_resources:16710486016
Step 438 | loss:0.3880353271961212 lr:1.0896962917996243e-05 gpu_resources:16736929792
Step 438 | loss:0.42484229803085327 lr:1.0896962917996243e-05 gpu_resources:16734582784
Step 438 | loss:0.6602386832237244 lr:1.0896962917996243e-05 gpu_resources:16769952768
Step 438 | loss:0.5275741815567017 lr:1.0896962917996243e-05 gpu_resources:16763271168
Step 438 | loss:0.5214635133743286 lr:1.0896962917996243e-05 gpu_resources:16776829952
Step 438 | loss:0.312394380569458 lr:1.0896962917996243e-05 gpu_resources:16479905792
Step 438 | loss:0.4362849295139313 lr:1.0896962917996243e-05 gpu_resources:16582151680
Step 438 | loss:0.4298062324523926 lr:1.0896962917996243e-05 gpu_resources:16730804224
Step 438 | loss:0.517462968826294 lr:1.0896962917996243e-05 gpu_resources:16748664832
Step 438 | loss:0.32798928022384644 lr:1.0896962917996243e-05 gpu_resources:16707729408
Step 438 | loss:0.43559858202934265 lr:1.0896962917996243e-05 gpu_resources:16693155840
Step 438 | loss:0.40684059262275696 lr:1.0896962917996243e-05 gpu_resources:16472848384
Step 438 | loss:0.3761215806007385 lr:1.0896962917996243e-05 gpu_resources:16784514048
Step 438 | loss:0.5671327114105225 lr:1.0896962917996243e-05 gpu_resources:16734582784
Step 438 | loss:0.2731408476829529 lr:1.0896962917996243e-05 gpu_resources:16532577792
Step 438 | loss:0.4161734879016876 lr:1.0896962917996243e-05 gpu_resources:16741623808
Step 438 | loss:0.6004703044891357 lr:1.0896962917996243e-05 gpu_resources:16650797568
Step 438 | loss:0.47600361704826355 lr:1.0896962917996243e-05 gpu_resources:16839832576
Step 438 | loss:0.40751928091049194 lr:1.0896962917996243e-05 gpu_resources:16778767360
Step 438 | loss:0.3179433345794678 lr:1.0896962917996243e-05 gpu_resources:16829598720
Step 439 | loss:0.34034568071365356 lr:1.0443596205265741e-05 gpu_resources:16606777856
Step 439 | loss:0.3124813735485077 lr:1.0443596205265741e-05 gpu_resources:16732235776
Step 439 | loss:0.505009114742279 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.5864903926849365 lr:1.0443596205265741e-05 gpu_resources:16746317824
Step 439 | loss:0.6114597916603088 lr:1.0443596205265741e-05 gpu_resources:16552140288
Step 439 | loss:0.2780532240867615 lr:1.0443596205265741e-05 gpu_resources:16753358848
Step 439 | loss:0.2642669975757599 lr:1.0443596205265741e-05 gpu_resources:16499771392
Step 439 | loss:0.235584557056427 lr:1.0443596205265741e-05 gpu_resources:16666681856
Step 439 | loss:0.4768804907798767 lr:1.0443596205265741e-05 gpu_resources:16710486016
Step 439 | loss:0.47505244612693787 lr:1.0443596205265741e-05 gpu_resources:16603943424
Step 439 | loss:0.5565462112426758 lr:1.0443596205265741e-05 gpu_resources:16734582784
Step 439 | loss:0.31685295701026917 lr:1.0443596205265741e-05 gpu_resources:16693155840
Step 439 | loss:0.4661702811717987 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.3228638172149658 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.4130956828594208 lr:1.0443596205265741e-05 gpu_resources:16822098944
Step 439 | loss:0.598026692867279 lr:1.0443596205265741e-05 gpu_resources:16708515840
Step 439 | loss:0.5841677784919739 lr:1.0443596205265741e-05 gpu_resources:16720730112
Step 439 | loss:0.3548377454280853 lr:1.0443596205265741e-05 gpu_resources:16700049408
Step 439 | loss:0.41812658309936523 lr:1.0443596205265741e-05 gpu_resources:16630055424
Step 439 | loss:0.5632807016372681 lr:1.0443596205265741e-05 gpu_resources:16810167296
Step 439 | loss:0.37380141019821167 lr:1.0443596205265741e-05 gpu_resources:16817439744
Step 439 | loss:0.3366384506225586 lr:1.0443596205265741e-05 gpu_resources:16778767360
Step 439 | loss:0.4650628864765167 lr:1.0443596205265741e-05 gpu_resources:16655524352
Step 439 | loss:0.30797964334487915 lr:1.0443596205265741e-05 gpu_resources:16786828288
Step 439 | loss:0.44098374247550964 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.3942817747592926 lr:1.0443596205265741e-05 gpu_resources:16751011840
Step 439 | loss:0.45863884687423706 lr:1.0443596205265741e-05 gpu_resources:16627511808
Step 439 | loss:0.29429662227630615 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.49189290404319763 lr:1.0443596205265741e-05 gpu_resources:16829598720
Step 439 | loss:0.36219123005867004 lr:1.0443596205265741e-05 gpu_resources:16693155840
Step 439 | loss:0.4187830090522766 lr:1.0443596205265741e-05 gpu_resources:16693155840
Step 439 | loss:0.5589638948440552 lr:1.0443596205265741e-05 gpu_resources:16746317824
Step 439 | loss:0.20662668347358704 lr:1.0443596205265741e-05 gpu_resources:16797314048
Step 439 | loss:0.5646580457687378 lr:1.0443596205265741e-05 gpu_resources:16580015616
Step 439 | loss:0.3593485355377197 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.42008286714553833 lr:1.0443596205265741e-05 gpu_resources:16805571584
Step 439 | loss:0.3340678811073303 lr:1.0443596205265741e-05 gpu_resources:16660896256
Step 439 | loss:0.5214042663574219 lr:1.0443596205265741e-05 gpu_resources:16786828288
Step 439 | loss:0.5555493831634521 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.29550209641456604 lr:1.0443596205265741e-05 gpu_resources:16823491584
Step 439 | loss:0.5196834802627563 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.5387934446334839 lr:1.0443596205265741e-05 gpu_resources:16640229888
Step 439 | loss:0.39189818501472473 lr:1.0443596205265741e-05 gpu_resources:16807869440
Step 439 | loss:0.3735525906085968 lr:1.0443596205265741e-05 gpu_resources:16700049408
Step 439 | loss:0.8188543319702148 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.3354789614677429 lr:1.0443596205265741e-05 gpu_resources:16794082304
Step 439 | loss:0.3581070005893707 lr:1.0443596205265741e-05 gpu_resources:16720730112
Step 439 | loss:0.35053178668022156 lr:1.0443596205265741e-05 gpu_resources:16700049408
Step 439 | loss:0.4496644139289856 lr:1.0443596205265741e-05 gpu_resources:16643707392
Step 439 | loss:0.3439400792121887 lr:1.0443596205265741e-05 gpu_resources:16547065344
Step 439 | loss:0.3594297468662262 lr:1.0443596205265741e-05 gpu_resources:16789142528
Step 439 | loss:0.49456241726875305 lr:1.0443596205265741e-05 gpu_resources:16794082304
Step 439 | loss:0.4494441747665405 lr:1.0443596205265741e-05 gpu_resources:16754153472
Step 439 | loss:0.3844574987888336 lr:1.0443596205265741e-05 gpu_resources:16700051456
Step 439 | loss:0.5923674702644348 lr:1.0443596205265741e-05 gpu_resources:16827563008
Step 439 | loss:0.22615960240364075 lr:1.0443596205265741e-05 gpu_resources:16800975872
Step 439 | loss:0.31726863980293274 lr:1.0443596205265741e-05 gpu_resources:16630055424
Step 439 | loss:0.3726392388343811 lr:1.0443596205265741e-05 gpu_resources:16817060864
Step 439 | loss:0.1821906566619873 lr:1.0443596205265741e-05 gpu_resources:16714426368
Step 439 | loss:0.34387922286987305 lr:1.0443596205265741e-05 gpu_resources:16660578816
Step 439 | loss:0.5590879321098328 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.4717729091644287 lr:1.0443596205265741e-05 gpu_resources:16814763008
Step 439 | loss:0.46852296590805054 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 439 | loss:0.6714428663253784 lr:1.0443596205265741e-05 gpu_resources:16838855680
Step 440 | loss:0.42192110419273376 lr:9.999521844394987e-06 gpu_resources:16659866112
Step 440 | loss:0.32818958163261414 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.5376968383789062 lr:9.999521844394987e-06 gpu_resources:16757639168
Step 440 | loss:0.4707637429237366 lr:9.999521844394987e-06 gpu_resources:16797109248
Step 440 | loss:0.41169917583465576 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.3319329619407654 lr:9.999521844394987e-06 gpu_resources:16720730112
Step 440 | loss:0.3616054058074951 lr:9.999521844394987e-06 gpu_resources:16746317824
Step 440 | loss:0.4445779323577881 lr:9.999521844394987e-06 gpu_resources:16729921536
Step 440 | loss:0.4284422993659973 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.4128160774707794 lr:9.999521844394987e-06 gpu_resources:16669221376
Step 440 | loss:0.37860432267189026 lr:9.999521844394987e-06 gpu_resources:16554601984
Step 440 | loss:0.3739285469055176 lr:9.999521844394987e-06 gpu_resources:16769952768
Step 440 | loss:0.47156476974487305 lr:9.999521844394987e-06 gpu_resources:16798678016
Step 440 | loss:0.39522942900657654 lr:9.999521844394987e-06 gpu_resources:16741623808
Step 440 | loss:0.4666678011417389 lr:9.999521844394987e-06 gpu_resources:16732235776
Step 440 | loss:0.43056967854499817 lr:9.999521844394987e-06 gpu_resources:16557063680
Step 440 | loss:0.43736445903778076 lr:9.999521844394987e-06 gpu_resources:16741623808
Step 440 | loss:0.48622334003448486 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.4586467742919922 lr:9.999521844394987e-06 gpu_resources:16807869440
Step 440 | loss:0.49781763553619385 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.39682772755622864 lr:9.999521844394987e-06 gpu_resources:16776403968
Step 440 | loss:0.31740766763687134 lr:9.999521844394987e-06 gpu_resources:16688558592
Step 440 | loss:0.3441725969314575 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.4276033937931061 lr:9.999521844394987e-06 gpu_resources:16763795456
Step 440 | loss:0.5807989239692688 lr:9.999521844394987e-06 gpu_resources:16748664832
Step 440 | loss:0.28747832775115967 lr:9.999521844394987e-06 gpu_resources:16767671296
Step 440 | loss:0.6180981993675232 lr:9.999521844394987e-06 gpu_resources:16803273728
Step 440 | loss:0.5236170291900635 lr:9.999521844394987e-06 gpu_resources:16784514048
Step 440 | loss:0.40466684103012085 lr:9.999521844394987e-06 gpu_resources:16709863424
Step 440 | loss:0.40416863560676575 lr:9.999521844394987e-06 gpu_resources:16693155840
Step 440 | loss:0.41544875502586365 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.3558873236179352 lr:9.999521844394987e-06 gpu_resources:16688558592
Step 440 | loss:0.4560682773590088 lr:9.999521844394987e-06 gpu_resources:16547741184
Step 440 | loss:0.587527871131897 lr:9.999521844394987e-06 gpu_resources:16825893888
Step 440 | loss:0.7384620308876038 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.3766099810600281 lr:9.999521844394987e-06 gpu_resources:16739276800
Step 440 | loss:0.3350778818130493 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.42060792446136475 lr:9.999521844394987e-06 gpu_resources:16688558592
Step 440 | loss:0.39825439453125 lr:9.999521844394987e-06 gpu_resources:16769952768
Step 440 | loss:0.5677016973495483 lr:9.999521844394987e-06 gpu_resources:16707729408
Step 440 | loss:0.6020231246948242 lr:9.999521844394987e-06 gpu_resources:16748664832
Step 440 | loss:0.36106449365615845 lr:9.999521844394987e-06 gpu_resources:16693155840
Step 440 | loss:0.6744490265846252 lr:9.999521844394987e-06 gpu_resources:16648434176
Step 440 | loss:0.4960705637931824 lr:9.999521844394987e-06 gpu_resources:16720730112
Step 440 | loss:0.5053262114524841 lr:9.999521844394987e-06 gpu_resources:16778767360
Step 440 | loss:0.555284857749939 lr:9.999521844394987e-06 gpu_resources:16787944448
Step 440 | loss:0.34085893630981445 lr:9.999521844394987e-06 gpu_resources:16708552704
Step 440 | loss:0.4352623224258423 lr:9.999521844394987e-06 gpu_resources:16789142528
Step 440 | loss:0.26026323437690735 lr:9.999521844394987e-06 gpu_resources:16635142656
Step 440 | loss:0.36618873476982117 lr:9.999521844394987e-06 gpu_resources:16627511808
Step 440 | loss:0.25308555364608765 lr:9.999521844394987e-06 gpu_resources:16601305600
Step 440 | loss:0.32357898354530334 lr:9.999521844394987e-06 gpu_resources:16763271168
Step 440 | loss:0.6971436738967896 lr:9.999521844394987e-06 gpu_resources:16776829952
Step 440 | loss:0.4936883747577667 lr:9.999521844394987e-06 gpu_resources:16718432256
Step 440 | loss:0.46532905101776123 lr:9.999521844394987e-06 gpu_resources:16774040576
Step 440 | loss:0.3312070965766907 lr:9.999521844394987e-06 gpu_resources:16753358848
Step 440 | loss:0.5025900602340698 lr:9.999521844394987e-06 gpu_resources:16640229888
Step 440 | loss:0.37768080830574036 lr:9.999521844394987e-06 gpu_resources:16794082304
Step 440 | loss:0.38499683141708374 lr:9.999521844394987e-06 gpu_resources:16732235776
Step 440 | loss:0.38850176334381104 lr:9.999521844394987e-06 gpu_resources:16763795456
Step 440 | loss:0.57830411195755 lr:9.999521844394987e-06 gpu_resources:16838855680
Step 440 | loss:0.30654996633529663 lr:9.999521844394987e-06 gpu_resources:16739276800
Step 440 | loss:0.3065279722213745 lr:9.999521844394987e-06 gpu_resources:16746317824
Step 440 | loss:0.5107439160346985 lr:9.999521844394987e-06 gpu_resources:16781523968
Step 441 | loss:0.42433053255081177 lr:9.564769404039419e-06 gpu_resources:16754255872
